# real,imag
-4.343883426535299908e-02,8.247873629091916070e-02
-4.339359789149025565e-02,8.276259035731858837e-02
-4.334798084086372710e-02,8.304782570634521022e-02
-4.330197890140262407e-02,8.333445372757838920e-02
-4.325558780254135094e-02,8.362248593324260459e-02
-4.320880321425468046e-02,8.391193395980608982e-02
-4.316162074604338456e-02,8.420280956970076225e-02
-4.311403594594379746e-02,8.449512465298392172e-02
-4.306604429948363011e-02,8.478889122907884435e-02
-4.301764122863905443e-02,8.508412144852599279e-02
-4.296882209075414405e-02,8.538082759476849082e-02
-4.291958217744432091e-02,8.567902208595504221e-02
-4.286991671349060784e-02,8.597871747678589860e-02
-4.281982085569586982e-02,8.627992646037704882e-02
-4.276928969172353462e-02,8.658266187016475102e-02
-4.271831823891533014e-02,8.688693668183328223e-02
-4.266690144308540877e-02,8.719276401528198994e-02
-4.261503417728813164e-02,8.750015713661718486e-02
-4.256271124055860389e-02,8.780912946017251086e-02
-4.250992735663982475e-02,8.811969455058343836e-02
-4.245667717266604635e-02,8.843186612487596854e-02
-4.240295525783425307e-02,8.874565805458826950e-02
-4.234875610203978763e-02,8.906108436795125149e-02
-4.229407411449550430e-02,8.937815925207812096e-02
-4.223890362230794254e-02,8.969689705520306200e-02
-4.218323886902566877e-02,9.001731228896429904e-02
-4.212707401318482175e-02,9.033941963070665770e-02
-4.207040312677499255e-02,9.066323392583953977e-02
-4.201322019372813465e-02,9.098877019023196566e-02
-4.195551910833160425e-02,9.131604361263752356e-02
-4.189729367363389384e-02,9.164506955717251213e-02
-4.183853759981133458e-02,9.197586356582945766e-02
-4.177924450248897414e-02,9.230844136103785735e-02
-4.171940790105652108e-02,9.264281884825961710e-02
-4.165902121690167464e-02,9.297901211864370574e-02
-4.159807777166038556e-02,9.331703745171761322e-02
-4.153657078538096348e-02,9.365691131811189341e-02
-4.147449337468196717e-02,9.399865038236551729e-02
-4.141183855087839788e-02,9.434227150575286158e-02
-4.134859921796239790e-02,9.468779174920936847e-02
-4.128476817081514622e-02,9.503522837599591433e-02
-4.122033809295071877e-02,9.538459885523185855e-02
-4.115530155464280221e-02,9.573592086440559090e-02
-4.108965101074778942e-02,9.608921229269815067e-02
-4.102337879855584568e-02,9.644449124409446017e-02
-4.095647713560548325e-02,9.680177604057689511e-02
-4.088893811743532503e-02,9.716108522538026426e-02
-4.082075371529300667e-02,9.752243756630729621e-02
-4.075191577378955293e-02,9.788585205909740294e-02
-4.068241600850619477e-02,9.825134793085654739e-02
-4.061224600354643860e-02,9.861894464355328016e-02
-4.054139720903275623e-02,9.898866189757245249e-02
-4.046986093855249600e-02,9.936051963533173992e-02
-4.039762836654030298e-02,9.973453804496806852e-02
-4.032469052560656853e-02,1.001107375640858249e-01
-4.025103830380745429e-02,1.004891388835776750e-01
-4.017666244184649876e-02,1.008697629515071248e-01
-4.010155353022039348e-02,1.012526309770685473e-01
-4.002570200629905484e-02,1.016377644346179027e-01
-3.994909815133501629e-02,1.020251850677726252e-01
-3.987173208741023184e-02,1.024149148935912246e-01
-3.979359377431063161e-02,1.028069762068316434e-01
-3.971467300632773589e-02,1.032013915842777685e-01
-3.963495940898951325e-02,1.035981838891594647e-01
-3.955444243571541729e-02,1.039973762756415121e-01
-3.947311136439175805e-02,1.043989921934045384e-01
-3.939095529387189737e-02,1.048030553923081781e-01
-3.930796314039395473e-02,1.052095899271414670e-01
-3.922412363390556655e-02,1.056186201624598475e-01
-3.913942531432237221e-02,1.060301707775179875e-01
-3.905385652767828786e-02,1.064442667712902912e-01
-3.896740542219561537e-02,1.068609334675842820e-01
-3.888005994426355777e-02,1.072801965202599267e-01
-3.879180783431407376e-02,1.077020819185404432e-01
-3.870263662261414633e-02,1.081266159924211961e-01
-3.861253362492420016e-02,1.085538254181912660e-01
-3.852148593810870991e-02,1.089837372240536340e-01
-3.842948043557366938e-02,1.094163787958535583e-01
-3.833650376264600979e-02,1.098517778829059405e-01
-3.824254233186115404e-02,1.102899626040081127e-01
-3.814758231796845644e-02,1.107309614533472514e-01
-3.805160965315716737e-02,1.111748033069238223e-01
-3.795461002175816445e-02,1.116215174286344647e-01
-3.785656885510393227e-02,1.120711334768277334e-01
-3.775747132616426999e-02,1.125236815108031641e-01
-3.765730234404780774e-02,1.129791919975054598e-01
-3.755604654836157408e-02,1.134376958183384021e-01
-3.745368830347242661e-02,1.138992242760926699e-01
-3.735021169256431267e-02,1.143638091020478392e-01
-3.724560051160784313e-02,1.148314824631833375e-01
-3.713983826313343312e-02,1.153022769695386529e-01
-3.703290814986787832e-02,1.157762256817287949e-01
-3.692479306821212781e-02,1.162533621186104121e-01
-3.681547560154087989e-02,1.167337202650796935e-01
-3.670493801333911399e-02,1.172173345800599092e-01
-3.659316224016968128e-02,1.177042400046104942e-01
-3.648012988444922222e-02,1.181944719702389679e-01
-3.636582220704151491e-02,1.186880664073512448e-01
-3.625022011966363977e-02,1.191850597538809398e-01
-3.613330417709516296e-02,1.196854889641045666e-01
-3.601505456917785536e-02,1.201893915176204669e-01
-3.589545111261709803e-02,1.206968054285209868e-01
-3.577447324255661476e-02,1.212077692547473967e-01
-3.565210000394600925e-02,1.217223221076373790e-01
-3.552831004266440024e-02,1.222405036616718427e-01
-3.540308159642588381e-02,1.227623541644187327e-01
-3.527639248543060907e-02,1.232879144466817040e-01
-3.514822010277513648e-02,1.238172259328612218e-01
-3.501854140459752934e-02,1.243503306515347101e-01
-3.488733289997004994e-02,1.248872712462481965e-01
-3.475457064050588990e-02,1.254280909865372606e-01
-3.462023020969461073e-02,1.259728337791823638e-01
-3.448428671194436052e-02,1.265215441796941898e-01
-3.434671476132816759e-02,1.270742674040404863e-01
-3.420748847001653381e-02,1.276310493406279667e-01
-3.406658143639775677e-02,1.281919365625301122e-01
-3.392396673287347703e-02,1.287569763399723788e-01
-3.377961689330918893e-02,1.293262166530899648e-01
-3.363350390013682828e-02,1.298997062049525864e-01
-3.348559917114243834e-02,1.304774944348696952e-01
-3.333587354567736638e-02,1.310596315319622895e-01
-3.318429727096601500e-02,1.316461684490757567e-01
-3.303083998739911320e-02,1.322371569169284722e-01
-3.287547071386959924e-02,1.328326494586028472e-01
-3.271815783252556703e-02,1.334326994043408543e-01
-3.255886907309502032e-02,1.340373609066680405e-01
-3.239757149678453019e-02,1.346466889558253777e-01
-3.223423147970072566e-02,1.352607393955605197e-01
-3.206881469579905830e-02,1.358795689392447992e-01
-3.190128609933712972e-02,1.365032351863516014e-01
-3.173160990682312443e-02,1.371317966392932297e-01
-3.155974957843066253e-02,1.377653127206282802e-01
-3.138566779887299457e-02,1.384038437906478791e-01
-3.120932645771470199e-02,1.390474511653436718e-01
-3.103068662910321920e-02,1.396961971347838172e-01
-3.084970855089581160e-02,1.403501449818836122e-01
-3.066635160316872818e-02,1.410093590016032739e-01
-3.048057428608465583e-02,1.416739045205645808e-01
-3.029233419709143754e-02,1.423438479171053317e-01
-3.010158800744369700e-02,1.430192566417889388e-01
-2.990829143800447648e-02,1.437001992383600546e-01
-2.971239923431622659e-02,1.443867453651846988e-01
-2.951386514091438457e-02,1.450789658171550423e-01
-2.931264187485235415e-02,1.457769325481017286e-01
-2.910868109841129037e-02,1.464807186937029937e-01
-2.890193339096894937e-02,1.471903985949107596e-01
-2.869234822000241505e-02,1.479060478219073327e-01
-2.847987391117900308e-02,1.486277431986103570e-01
-2.826445761751847710e-02,1.493555628277232483e-01
-2.804604528758802839e-02,1.500895861163611122e-01
-2.782458163269585505e-02,1.508298938022628044e-01
-2.760001009303851213e-02,1.515765679805878285e-01
-2.737227280279320996e-02,1.523296921313405106e-01
-2.714131055406355728e-02,1.530893511474046842e-01
-2.690706275970956157e-02,1.538556313632388484e-01
-2.666946741495266476e-02,1.546286205841987949e-01
-2.642846105775285837e-02,1.554084081165762743e-01
-2.618397872789371417e-02,1.561950847982783441e-01
-2.593595392474775871e-02,1.569887430302613351e-01
-2.568431856357756074e-02,1.577894768086008370e-01
-2.542900293072446194e-02,1.585973817574478362e-01
-2.516993563665086142e-02,1.594125551626112136e-01
-2.490704356821313997e-02,1.602350960059309437e-01
-2.464025183879515329e-02,1.610651050005048046e-01
-2.436948373699904941e-02,1.619026846267072883e-01
-2.409466067356696647e-02,1.627479391689784227e-01
-2.381570212650695531e-02,1.636009747535579761e-01
-2.353252558436829192e-02,1.644618993870028134e-01
-2.324504648758742367e-02,1.653308229956569064e-01
-2.295317816782587242e-02,1.662078574659849317e-01
-2.265683178522103283e-02,1.670931166858715122e-01
-2.235591626348858163e-02,1.679867165868444145e-01
-2.205033822275917488e-02,1.688887751872894250e-01
-2.174000191008773966e-02,1.697994126366462186e-01
-2.142480912753509312e-02,1.707187512606275215e-01
-2.110465915771813500e-02,1.716469156074699465e-01
-2.077944868674439297e-02,1.725840324952490901e-01
-2.044907172440673174e-02,1.735302310602729881e-01
-2.011341952154552595e-02,1.744856428065847953e-01
-1.977238048445231072e-02,1.754504016565870683e-01
-1.942584008620108424e-02,1.764246440028209850e-01
-1.907368077478332688e-02,1.774085087609152678e-01
-1.871578187790801442e-02,1.784021374237326762e-01
-1.835201950434333512e-02,1.794056741167358304e-01
-1.798226644164269833e-02,1.804192656545930695e-01
-1.760639205011608338e-02,1.814430615990491047e-01
-1.722426215288804657e-02,1.824772143180818651e-01
-1.683573892187679305e-02,1.835218790463677141e-01
-1.644068075952457436e-02,1.845772139470780726e-01
-1.603894217610219580e-02,1.856433801750282941e-01
-1.563037366239699785e-02,1.867205419411964162e-01
-1.521482155758987001e-02,1.878088665786355749e-01
-1.479212791211895368e-02,1.889085246097978454e-01
-1.436213034531005038e-02,1.900196898152875513e-01
-1.392466189755195601e-02,1.911425393040647180e-01
-1.347955087677487999e-02,1.922772535851036968e-01
-1.302662069899908522e-02,1.934240166405398476e-01
-1.256568972267081523e-02,1.945830160002960663e-01
-1.209657107654570941e-02,1.957544428182173002e-01
-1.161907248074204278e-02,1.969384919498288478e-01
-1.113299606107154630e-02,1.981353620309485863e-01
-1.063813815523055595e-02,1.993452555594288078e-01
-1.013428911228172850e-02,2.005683789763236802e-01
-9.621233083391453333e-03,2.018049427501239779e-01
-9.098747804418553381e-03,2.030551614618870127e-01
-8.566604369690583934e-03,2.043192538919892942e-01
-8.024566996594715076e-03,2.055974431083530674e-01
-7.472392780570987630e-03,2.068899565561513609e-01
-6.909831440057197238e-03,2.081970261489602125e-01
-6.336625050939625158e-03,2.095188883613266217e-01
-5.752507770011693750e-03,2.108557843227128470e-01
-5.157205546931924005e-03,2.122079599127789651e-01
-4.550435824151549333e-03,2.135756658579424649e-01
-3.931907224243798120e-03,2.149591578291665528e-01
-3.301319224039890848e-03,2.163586965408852425e-01
-2.658361814954649915e-03,2.177745478510084987e-01
-2.002715148840045287e-03,2.192069828618885274e-01
-1.334049168681870250e-03,2.206562780221651698e-01
-6.520232234148585007e-04,2.221227152293477336e-01
4.371433391211794874e-05,2.236065819330104176e-01
7.535265654176336340e-04,2.251081712384444267e-01
1.477788385969480830e-03,2.266277820105931096e-01
2.216887019946569420e-03,2.281657189780825490e-01
2.971222478126092463e-03,2.297222928371251416e-01
3.741208055679262189e-03,2.312978203550618006e-01
4.527270852319414604e-03,2.328926244732802686e-01
5.329852315685971662e-03,2.345070344092088643e-01
6.149408809140242092e-03,2.361413857570544006e-01
6.986412205159745099e-03,2.377960205869379118e-01
7.841350505636090693e-03,2.394712875420088871e-01
8.714728490417133697e-03,2.411675419331038017e-01
9.607068395511082076e-03,2.428851458304659705e-01
1.051891062246773471e-02,2.446244681519789133e-01
1.145081448049803212e-02,2.463858847473230362e-01
1.240335896302069592e-02,2.481697784774030968e-01
1.337714356038244810e-02,2.499765392883346316e-01
1.437278911060218232e-02,2.518065642791829095e-01
1.539093869010502158e-02,2.536602577626014821e-01
1.643225854650256015e-02,2.555380313173997719e-01
1.749743907564553502e-02,2.574403038320828285e-01
1.858719584491394169e-02,2.593675015378381077e-01
1.970227066610435659e-02,2.613200580306176968e-01
2.084343271895192778e-02,2.632984142795774529e-01
2.201147972944092826e-02,2.653030186216113750e-01
2.320723920489869974e-02,2.673343267396268708e-01
2.443156972913151578e-02,2.693928016229164002e-01
2.568536232070994796e-02,2.714789135076542403e-01
2.696954185774751503e-02,2.735931397952786059e-01
2.828506857266408284e-02,2.757359649463978490e-01
2.963293962062689066e-02,2.779078803475636961e-01
3.101419072557062492e-02,2.801093841480604696e-01
3.242989790788142895e-02,2.823409810635325590e-01
3.388117929806717249e-02,2.846031821430169417e-01
3.536919704095807526e-02,2.868965044955834598e-01
3.689515929521002685e-02,2.892214709724539867e-01
3.846032233314103377e-02,2.915786098000533455e-01
4.006599274618265205e-02,2.939684541590338873e-01
4.171352976149457492e-02,2.963915417038245348e-01
4.340434767556894391e-02,2.988484140167533276e-01
4.513991841093541180e-02,3.013396159902107518e-01
4.692177420237185481e-02,3.038656951297104558e-01
4.875151041932337947e-02,3.064272007700137301e-01
5.063078853154998060e-02,3.090246831957454421e-01
5.256133922532230801e-02,3.116586926571046079e-01
5.454496567781505489e-02,3.143297782703760035e-01
5.658354699765391627e-02,3.170384867919706640e-01
5.867904183989405137e-02,3.197853612536378232e-01
6.083349220401621654e-02,3.225709394453176171e-01
6.304902742382788305e-02,3.253957522308002503e-01
6.532786835844769935e-02,3.282603216799415691e-01
6.767233179381258734e-02,3.311651589996316702e-01
7.008483506439518174e-02,3.341107622439948854e-01
7.256790090502097945e-02,3.370976137824485686e-01
7.512416254283800499e-02,3.401261775021784950e-01
7.775636903959060042e-02,3.431968957193623493e-01
8.046739089440418935e-02,3.463101857710031983e-01
8.326022591719911548e-02,3.494664362565408355e-01
8.613800538274336838e-02,3.526660028954745063e-01
8.910400047503125309e-02,3.559092039639848992e-01
9.216162903138146179e-02,3.591963152700738959e-01
9.531446259412645894e-02,3.625275646226235882e-01
9.856623378003293023e-02,3.659031257463707942e-01
1.019208439703678526e-01,3.693231115886451699e-01
1.053823713307020515e-01,3.727875669606079967e-01
1.089550791618771886e-01,3.762964604487413767e-01
1.126434245841913123e-01,3.798496755271754122e-01
1.164520675535278410e-01,3.834470007947082815e-01
1.203858802048920623e-01,3.870881192534267323e-01
1.244499565149722320e-01,3.907725965382001787e-01
1.286496222705865167e-01,3.944998679981001066e-01
1.329904453243034856e-01,3.982692245219300320e-01
1.374782461118087273e-01,4.020797969904779667e-01
1.421191083977055847e-01,4.059305392278520497e-01
1.469193902070827784e-01,4.098202093132956025e-01
1.518857348892383718e-01,4.137473491031993245e-01
1.570250822470496133e-01,4.177102618006249268e-01
1.623446796504662004e-01,4.217069873966259874e-01
1.678520930350414775e-01,4.257352757939695254e-01
1.735552176660359880e-01,4.297925574096815859e-01
1.794622885249370636e-01,4.338759110382610085e-01
1.855818901478632765e-01,4.379820287426078318e-01
1.919229657136810874e-01,4.421071775249455493e-01
1.984948251432383237e-01,4.462471575156176651e-01
2.053071519292642144e-01,4.503972564039676607e-01
2.123700083685551854e-01,4.545521998231781824e-01
2.196938388132782527e-01,4.587060973905551231e-01
2.272894704958446921e-01,4.628523840971690007e-01
2.351681114109844262e-01,4.669837567370503928e-01
2.433413446585475370e-01,4.710921050675662136e-01
2.518211185602925450e-01,4.751684374007469347e-01
2.606197317627288457e-01,4.792028003420966686e-01
2.697498124251067053e-01,4.831841924211248140e-01
2.792242904663519987e-01,4.871004713992054813e-01
2.890563617066416735e-01,4.909382550986829408e-01
2.992594425883274845e-01,4.946828156762846929e-01
3.098471139973347777e-01,4.983179673682670008e-01
3.208330525309133763e-01,5.018259478696460718e-01
3.322309473724875950e-01,5.051872936811654391e-01
3.440544007420168748e-01,5.083807099721325828e-01
3.563168096951502828e-01,5.113829357723592706e-01
3.690312268514296390e-01,5.141686056301255636e-01
3.822101974527922774e-01,5.167101092650479011e-01
3.958655699894986779e-01,5.189774512113387583e-01
4.100082775122944057e-01,5.209381130017096684e-01
4.246480866746173977e-01,5.225569210878820980e-01
4.397933115558175232e-01,5.237959244417542681e-01
4.554504894232376810e-01,5.246142866334226884e-01
4.716240158336458266e-01,5.249681981399563213e-01
4.883157368902909523e-01,5.248108156965369808e-01
5.055244971046595204e-01,5.240922366462532622e-01
5.232456422106972482e-01,5.227595174527708277e-01
5.414704774964012035e-01,5.207567467740701339e-01
5.601856838074108502e-01,5.180251847013110922e-01
5.793726953914952738e-01,5.145034808700937878e-01
5.990070462365028048e-01,5.101279850538565919e-01
6.190576945380067420e-01,5.048331644265103835e-01
6.394863384240148108e-01,4.985521417820931167e-01
6.602467400358549288e-01,4.912173684453063904e-01
6.812840794428587365e-01,4.827614441986795568e-01
7.025343645188605324e-01,4.731180940773582755e-01
7.239239276213860208e-01,4.622233081308229075e-01
7.453690443942617705e-01,4.500166450355824743e-01
7.667757138731334798e-01,4.364426936300914717e-01
7.880396418323344365e-01,4.214526779872768136e-01
8.090464704152704467e-01,4.050061816249075908e-01
8.296722959372010431e-01,3.870729551347895092e-01
8.497845127400204257e-01,3.676347593525962631e-01
8.692430135865359953e-01,3.466871838893665347e-01
8.879017659392579587e-01,3.242413693385345907e-01
9.056107684661509616e-01,3.003255519020197051e-01
9.222183734990934134e-01,2.749863428269594401e-01
9.375739396224124222e-01,2.482896532173829440e-01
9.515307552510644529e-01,2.203211786585566601e-01
9.639491505984214559e-01,1.911863685280860703e-01
9.746996938365306562e-01,1.610098222263712242e-01
9.836663497293460789e-01,1.299340785327008918e-01
9.907494677500765512e-01,9.811779380784081683e-02
9.958684635333643342e-01,6.573333797254315991e-02
9.989640637001054868e-01,3.296387158662477529e-02
